Year,Make,Model,Trim,Drive
2018,Lexus,IS300,Base,RWD
2018,Lexus,IS300,Base,AWD
2018,Lexus,RX350,Base,FWD
2018,Lexus,RX350,Base,AWD
2018,Lexus,RX350,F Sport,FWD
2018,Lexus,RX350,F Sport,AWD
2018,Ram,2500,Laramie Limited,RWD
2018,Ram,2500,Laramie Limited,4WD
2018,Ram,2500,ST,RWD
2018,Ram,2500,ST,4WD
2018,Lexus,RC F,Base,RWD
2018,Ram,2500,Laramie Longhorn,RWD
2018,Ram,2500,Laramie Longhorn,4WD
2018,Ram,2500,Big Horn,RWD
2018,Ram,2500,Big Horn,4WD
2018,Ram,2500,Laramie,RWD
2018,Ram,2500,Laramie,4WD
2018,Ram,2500,Limited,RWD
2018,Ram,2500,Limited,4WD
2018,Ram,1500,Express,RWD
2018,Ram,1500,Express,4WD
2018,Ram,1500,Tradesman,RWD
2018,Ram,1500,Tradesman,4WD
2018,Ram,2500,Power Wagon,4WD
2018,Ram,1500,Laramie,RWD
2018,Ram,1500,Laramie,4WD
2018,Ram,1500,SLT,RWD
2018,Ram,1500,SLT,4WD
2018,Ram,2500,Outdoorsman,4WD
2018,Ram,2500,SLT,RWD
2018,Ram,2500,SLT,4WD
2018,Ram,1500,Laramie Longhorn,RWD
2018,Ram,1500,Laramie Longhorn,4WD
2018,Ram,1500,Lone Star,RWD
2018,Ram,1500,Lone Star,4WD
2018,Ram,1500,Laramie Limited,RWD
2018,Ram,1500,Laramie Limited,4WD
2018,Ram,1500,Rebel,RWD
2018,Ram,1500,Rebel,4WD
2018,Ram,1500,Sport,RWD
2018,Ram,1500,Sport,4WD
2018,Ram,1500,SXT,RWD
2018,Ram,1500,SXT,4WD
2018,Ram,1500,HFE,RWD
2018,Ram,1500,Outdoorsman,RWD
2018,Ram,1500,Outdoorsman,4WD
2018,Ram,1500,Limited,RWD
2018,Ram,1500,Limited,4WD
2018,Ram,1500,Special Service,RWD
2018,Ram,1500,Special Service,4WD
2018,Ram,3500,Big Horn,RWD
2018,Ram,3500,Big Horn,4WD
2018,Ram,3500,Laramie Longhorn,RWD
2018,Ram,3500,Laramie Longhorn,4WD
2018,Ram,1500,ST,RWD
2018,Ram,1500,ST,4WD
2018,Ram,3500,Limited,RWD
2018,Ram,3500,Limited,4WD
2018,Ram,3500,Laramie,RWD
2018,Ram,3500,Laramie,4WD
2018,Ram,3500,SLT,RWD
2018,Ram,3500,SLT,4WD
2018,Ram,3500,ST,4WD
2018,Ram,3500,ST,RWD
2018,Ram,3500 Dually,Tradesman,RWD
2018,Ram,3500 Dually,Tradesman,4WD
2018,Ram,3500,Laramie Limited,RWD
2018,Ram,3500,Laramie Limited,4WD
2018,Ram,3500,Tradesman,RWD
2018,Ram,3500,Tradesman,4WD
2018,Ram,3500 Dually,SLT,RWD
2018,Ram,3500 Dually,SLT,4WD
2018,Ram,3500 Dually,ST,RWD
2018,Ram,3500 Dually,ST,4WD
2018,Ram,3500 Dually,Laramie Limited,RWD
2018,Ram,3500 Dually,Laramie Limited,4WD
2018,Lexus,RX450hL,Base,AWD
2018,Lexus,LS500h,Base,AWD
2018,Lexus,LS500h,Base,RWD
2018,Lexus,LC500h,Base,RWD
2018,Lexus,RC300,Base,AWD
2018,Lexus,RC300,Base,RWD
2018,Lexus,GS350,Base,RWD
2018,Lexus,GS350,Base,AWD
2018,Lexus,RX350L,Base,AWD
2018,Lexus,RX350L,Base,FWD
2018,Lexus,RX450h,F Sport,AWD
2018,Lexus,GS350,F Sport,RWD
2018,Lexus,GS350,F Sport,AWD
2018,Lexus,RX450h,Base,AWD
2018,Lexus,LX570,Base,AWD
2018,Lexus,RC300,F Sport,RWD
2018,Lexus,RC300,F Sport,AWD
2018,Lexus,LC500,Base,RWD
2018,Lexus,GS F,Base,RWD
2018,Lexus,GS450h,Base,RWD
2018,Lexus,GX460,Luxury,AWD
2018,Lexus,GS450h,F Sport,RWD
2018,Lexus,GX460,Base,AWD
2018,Lexus,GX460,Premium,AWD
2018,Lexus,NX300,Base,FWD
2018,Lexus,NX300,Base,AWD
2018,INFINITI,Q50,Pure,RWD
2018,INFINITI,Q50,Pure,AWD
2018,INFINITI,Q50,Sport,RWD
2018,INFINITI,Q50,Sport,AWD
2018,INFINITI,Q50,Hybrid,AWD
2018,INFINITI,Q50,Luxe,RWD
2018,INFINITI,Q50,Luxe,AWD
2018,INFINITI,Q50,Red Sport 400,RWD
2018,INFINITI,Q50,Red Sport 400,AWD
2018,INFINITI,Q50,Hybrid Luxe,AWD
2018,INFINITI,Q50,Hybrid Luxe,RWD
2018,Lexus,RC350,Base,AWD
2018,Lexus,RC350,Base,RWD
2018,INFINITI,QX60,Base,FWD
2018,INFINITI,QX60,Base,AWD
2018,Lexus,RC350,F Sport,RWD
2018,Lexus,RC350,F Sport,AWD
2018,INFINITI,Q50,Premium,AWD
2018,Lexus,NX300,F Sport,FWD
2018,Lexus,NX300,F Sport,AWD
2018,Lexus,LS500,F Sport,RWD
2018,Lexus,LS500,F Sport,AWD
2018,Lexus,IS350,Base,RWD
2018,Lexus,IS350,Base,AWD
2018,Lexus,NX300h,Base,AWD
2018,Lexus,LS500,Base,RWD
2018,Lexus,LS500,Base,AWD
2018,Lexus,IS350,F Sport,RWD
2018,Lexus,IS350,F Sport,AWD
2018,INFINITI,QX80,Base,RWD
2018,INFINITI,QX80,Base,AWD
2018,INFINITI,Q70L,3.7,AWD
2018,INFINITI,Q60,Pure,RWD
2018,INFINITI,Q60,Pure,AWD
2018,INFINITI,Q70,Premium Select Edition,AWD
2022,Mazda,3 Sport,GT,FWD
2022,Mazda,3 Sport,GT,AWD
2022,Dodge,Challenger,SRT Hellcat Redeye,RWD
2022,Mazda,3 Sport,GS,AWD
2022,Mazda,3 Sport,GS,FWD
2018,INFINITI,Q70,Sport,AWD
2022,Mazda,CX-3,GT,AWD
2022,Mazda,CX-3,GX,FWD
2022,Mazda,CX-5,Signature,AWD
2022,Mazda,3 Sport,GX,FWD
2022,Mazda,MX-5 Miata,RF GS-P,RWD
2022,Mazda,3,Select,FWD
2022,Mazda,3,Select,AWD
2022,Jeep,Wrangler,Willys Sport,4WD
2022,Jeep,Wagoneer,Series III,RWD
2022,Jeep,Wagoneer,Series III,4WD
2022,Jeep,Wrangler,Unlimited Willys Sport,4WD
2022,Jeep,Wrangler,Willys,4WD
2022,Jeep,Wrangler,Unlimited Sport S,4WD
2022,Jeep,Wrangler,Sport,4WD
2022,Jeep,Wrangler,Unlimited Willys,4WD
2022,Jeep,Wrangler,Unlimited Sahara 4xe,4WD
2022,Jeep,Wrangler,Unlimited High Altitude 4xe,4WD
2022,Jeep,Wrangler,Sport S,4WD
2022,Jeep,Wrangler,Unlimited Rubicon 392,4WD
2022,Jeep,Wrangler,Unlimited Sport Altitude,4WD
2022,Mazda,3,Premium,FWD
2022,Mazda,3,Premium,AWD
2022,Jeep,Wrangler,Unlimited High Tide,4WD
2022,Jeep,Wrangler,Unlimited Sahara Altitude,4WD
2022,Jeep,Wrangler,Unlimited Sahara,4WD
2022,Jeep,Wrangler,Unlimited Sahara High Altitude,4WD
2022,Jeep,Wrangler,Unlimited Rubicon 4xe,4WD
2022,Jeep,Wrangler,Unlimited High Altitude,4WD
2022,Jeep,Wrangler,Unlimited Rubicon,4WD
2022,Jeep,Wrangler,Unlimited Sport,4WD
2022,Mazda,MX-5 Miata,Sport,RWD
2022,Mazda,MX-5 Miata,RF GT,RWD
2022,Mazda,MX-5 Miata,RF Club,RWD
2022,Mazda,MX-5 Miata,Club,RWD
2022,Mazda,MX-5 Miata,RF Grand Touring,RWD
2022,Jeep,Wrangler,Rubicon,4WD
2022,Jeep,Wagoneer,Series III Carbide,RWD
2022,Jeep,Wagoneer,Series III Carbide,4WD
2022,Mazda,MX-5 Miata,GS-P,RWD
2022,Jeep,Wagoneer,Series II Carbide,RWD
2022,Jeep,Wagoneer,Series II Carbide,4WD
2022,Mazda,3,GS,FWD
2022,Mazda,3,GS,AWD
2022,Jeep,Wagoneer,Series II,RWD
2022,Jeep,Wagoneer,Series II,4WD
2022,Mazda,3,Preferred,FWD
2022,Mazda,3,Preferred,AWD
2022,Jeep,Wagoneer,Series I Carbide,RWD
2022,Jeep,Wagoneer,Series I Carbide,4WD
2022,Jeep,Wagoneer,Series I,RWD
2022,Jeep,Wagoneer,Series I,4WD
2022,Mazda,3,GT,FWD
2022,Mazda,3,GT,AWD
2022,Mazda,3,2.5 S,FWD
2022,Mazda,3,Carbon Edition,FWD
2022,Mazda,3,GX,FWD
2022,Mazda,CX-5,Sport Design,AWD
2022,Mazda,3,2.5 Turbo,AWD
2022,Mazda,3,2,FWD
2022,Mazda,CX-5,GS,AWD
2022,Mazda,CX-5,GT,AWD
2022,Mazda,MX-5 Miata,GS,RWD
2022,Mazda,CX-5,2.5 S Carbon Edition,AWD
2022,Mazda,MX-5 Miata,Grand Touring,RWD
2022,Mazda,MX-5 Miata,GT,RWD
2022,Mazda,CX-5,2.5 S,AWD
2022,Mazda,CX-5,2.5 Turbo Signature,AWD
2022,Mazda,CX-5,2.5 Turbo,AWD
2022,Mazda,CX-9,GS,AWD
2022,Mazda,CX-9,Touring Plus,AWD
2022,Mazda,CX-9,Touring,AWD
2022,Mazda,CX-9,Carbon Edition,AWD
2022,Mazda,CX-9,GT,AWD
2022,Mazda,CX-5,GX,AWD
2022,Mazda,CX-9,Signature,AWD
2022,Mazda,CX-9,Sport,AWD
2022,Mazda,3,2.5 Turbo Premium Plus,AWD
2022,Mazda,CX-9,Kuro Edition,AWD
2022,Mazda,MX-30 EV,GS,FWD
2018,Chrysler,300,Touring L,RWD
2018,Chrysler,300,Touring L,AWD
2022,Mazda,CX-9,Grand Touring,AWD
2022,Mazda,MX-30 EV,Base,FWD
2022,Mazda,MX-30 EV,GT,FWD
2022,Mazda,MX-30 EV,Premium Plus,FWD
2018,Chrysler,300,Touring,RWD
2018,Chrysler,300,Touring,AWD
2018,Chrysler,300,S,RWD
2018,Chrysler,300,S,AWD
2018,Chrysler,300,C,RWD
2018,Chrysler,300,C,AWD
2018,Chrysler,300,Limited,RWD
2018,Chrysler,300,Limited,AWD
2022,Dodge,Durango,SRT 392,AWD
2022,Mazda,CX-3,GS,FWD
2022,Mazda,CX-3,GS,AWD
2022,Dodge,Durango,GT Plus,RWD
2022,Dodge,Durango,GT Plus,AWD
2022,Dodge,Durango,SXT,RWD
2022,Dodge,Durango,SXT,AWD
2022,Dodge,Durango,Citadel,AWD
2022,Dodge,Durango,Citadel,RWD
2022,Dodge,Durango,Special Service,RWD
2022,Mazda,CX-5,Kuro Edition,AWD
2022,Dodge,Durango,Pursuit,AWD
2022,Dodge,Durango,Enforcer,AWD
2022,Dodge,Challenger,GT,RWD
2022,Dodge,Challenger,GT,AWD
2022,Dodge,Challenger,SRT Hellcat Widebody,RWD
2022,Dodge,Challenger,SRT Jailbreak,RWD
2022,Dodge,Challenger,Scat Pack 392,RWD
2022,Dodge,Challenger,SRT Hellcat,RWD
2022,Dodge,Challenger,SXT,RWD
2022,Dodge,Challenger,SXT,AWD
2022,Dodge,Durango,GT,RWD
2022,Dodge,Durango,GT,AWD
2022,Mazda,CX-9,GS-L,AWD
2022,Dodge,Challenger,SRT Hellcat Redeye Widebody Jailbreak,RWD
2022,Dodge,Challenger,SRT Hellcat Redeye Widebody,RWD
2022,Dodge,Challenger,Scat Pack 392 Widebody,RWD
2018,INFINITI,Q60,Red Sport 400,RWD
2018,INFINITI,Q60,Red Sport 400,AWD
2022,Dodge,Challenger,SRT Super Stock,RWD
2018,INFINITI,Q60,Sport,RWD
2018,INFINITI,Q60,Sport,AWD
2018,INFINITI,Q60,Luxe,RWD
2018,INFINITI,Q60,Luxe,AWD
2018,INFINITI,Q70L,5.6 Luxe,AWD
2018,INFINITI,Q70L,5.6 Luxe,RWD
2018,INFINITI,Q70L,3.7 Luxe,AWD
2018,INFINITI,Q70L,3.7 Luxe,RWD
2018,INFINITI,Q70L,5.6,AWD
2018,INFINITI,Q70,Premium,AWD
2018,INFINITI,Q70,Hybrid,RWD
2018,INFINITI,Q70,5.6 Luxe,AWD
2018,INFINITI,Q70,5.6 Luxe,RWD
2018,INFINITI,Q70,3.7 Luxe,RWD
2018,INFINITI,Q70,3.7 Luxe,AWD
2022,Jeep,Grand Cherokee WK,Limited,RWD
2022,Jeep,Grand Cherokee WK,Limited,AWD
2022,Jeep,Grand Cherokee WK,Limited,4WD
2022,Jeep,Compass,Trailhawk Elite,AWD
2022,Jeep,Gladiator,Willys Sport,4WD
2022,Jeep,Grand Wagoneer,Obsidian,4WD
2022,Jeep,Compass,Trailhawk,AWD
2022,Jeep,Gladiator,Willys,4WD
2022,Jeep,Gladiator,Texas Trail,4WD
2022,Jeep,Cherokee,Sport,AWD
2022,Hyundai,Nexo,Blue,FWD
2022,Jeep,Renegade,Trailhawk Elite,AWD
2022,Hyundai,Elantra,Preferred Hybrid,FWD
2022,Hyundai,Kona,Preferred,FWD
2022,Hyundai,Kona,Preferred,AWD
2022,Hyundai,Elantra,SE,FWD
2022,Hyundai,Kona Electric,SEL,FWD
2022,Hyundai,Nexo,Ultimate,FWD
2022,Hyundai,Santa Fe,Urban,AWD
2022,Hyundai,Santa Fe,XRT,FWD
2022,Hyundai,Santa Fe,XRT,AWD
2022,Hyundai,Kona Electric,Preferred,FWD
2022,Hyundai,Kona Electric,Ultimate,FWD
2022,Jeep,Grand Cherokee L,Limited,RWD
2022,Jeep,Grand Cherokee L,Limited,4WD
2022,Jeep,Grand Cherokee L,Summit,RWD
2022,Jeep,Grand Cherokee L,Summit,4WD
2022,Jeep,Grand Cherokee L,Summit Reserve,4WD
2022,Jeep,Grand Cherokee L,Altitude,RWD
2022,Jeep,Grand Cherokee L,Altitude,4WD
2022,Jeep,Grand Cherokee L,Laredo,RWD
2022,Jeep,Grand Cherokee L,Laredo,4WD
2022,Hyundai,Santa Fe,SEL,FWD
2022,Hyundai,Santa Fe,SEL,AWD
2022,Jeep,Grand Cherokee L,Overland,RWD
2022,Jeep,Grand Cherokee L,Overland,4WD
2022,Hyundai,Santa Fe,Hybrid Preferred,AWD
2022,Hyundai,Santa Fe,SE,FWD
2022,Hyundai,Santa Fe,SE,AWD
2022,Hyundai,Santa Fe,Calligraphy,FWD
2022,Hyundai,Santa Fe,Calligraphy,AWD
2022,Hyundai,Santa Fe,Hybrid Luxury,AWD
2022,Hyundai,Santa Fe,Plug-In Hybrid SEL Convenience,AWD
2022,Hyundai,Santa Fe,Hybrid Blue,AWD
2022,Hyundai,Kona Electric,Limited,FWD
2022,Hyundai,Santa Fe,Hybrid Limited,AWD
2022,Hyundai,Santa Fe,Plug-In Hybrid Luxury,AWD
2022,Hyundai,Santa Fe,Plug-In Hybrid Preferred,AWD
2022,Hyundai,Santa Fe,Essential,AWD
2022,Hyundai,Santa Fe,Essential,FWD
2022,Hyundai,Santa Fe,Preferred,AWD
2022,Hyundai,Santa Fe,Ultimate Calligraphy,AWD
2022,Hyundai,Venue,Ultimate,FWD
2022,Hyundai,Santa Fe,Plug-In Hybrid Limited,AWD
2022,Hyundai,Venue,Preferred,FWD
2022,Hyundai,Venue,Limited,FWD
2022,Hyundai,Santa Fe,Limited,FWD
2022,Hyundai,Santa Fe,Limited,AWD
2022,Hyundai,Venue,Trend,FWD
2022,Hyundai,Elantra,N Line,FWD
2022,Hyundai,Venue,Essential,FWD
2022,Hyundai,Elantra,Ultimate,FWD
2022,Hyundai,Venue,SE,FWD
2022,Hyundai,Elantra,Blue Hybrid,FWD
2022,Hyundai,Elantra,Ultimate Hybrid,FWD
2022,Hyundai,Elantra,SEL,FWD
2022,Hyundai,Elantra,Limited Hybrid,FWD
2022,Hyundai,Elantra,Limited,FWD
2022,Hyundai,Kona,Essential,FWD
2022,Hyundai,Kona,Essential,AWD
2022,Hyundai,Kona,Limited,AWD
2022,Hyundai,Kona,Limited,FWD
2022,Hyundai,Kona,SE,FWD
2022,Hyundai,Kona,SE,AWD
2022,Hyundai,Venue,SEL,FWD
2022,Hyundai,Kona,SEL,FWD
2022,Hyundai,Kona,SEL,AWD
2022,Hyundai,Elantra,Preferred,FWD
2022,Jeep,Renegade,Sport,FWD
2022,Jeep,Renegade,Sport,AWD
2022,Jeep,Renegade,North,AWD
2022,Jeep,Renegade,Limited,AWD
2022,Jeep,Renegade,Latitude,AWD
2022,Hyundai,Elantra,Essential,FWD
2022,Hyundai,Kona,N Line,FWD
2022,Hyundai,Kona,N Line,AWD
2022,Jeep,Renegade,Trailhawk,AWD
2022,Jeep,Renegade,Altitude,AWD
2022,Hyundai,Elantra N,Base,FWD
2022,Hyundai,Nexo,Preferred,FWD
2022,Jeep,Gladiator,Sport,4WD
2022,Jeep,Gladiator,Overland,4WD
2022,Jeep,Gladiator,Rubicon,4WD
2022,Jeep,Gladiator,High Altitude,4WD
2022,Jeep,Gladiator,Mojave,4WD
2022,Jeep,Renegade,Red,AWD
2022,Hyundai,Santa Fe,Hybrid SEL Premium,AWD
2022,Jeep,Gladiator,Sport S,4WD
2022,Hyundai,Nexo,Limited,FWD
2022,Jeep,Gladiator,Altitude,4WD
2022,Jeep,Cherokee,Trailhawk,4WD
2022,Jeep,Cherokee,Trailhawk,AWD
2022,Jeep,Cherokee,Limited,AWD
2022,Jeep,Cherokee,Latitude Lux,FWD
2022,Jeep,Cherokee,Latitude Lux,AWD
2022,Jeep,Cherokee,Trailhawk Elite,AWD
2022,Jeep,Cherokee,Trailhawk Elite,4WD
2022,Jeep,Grand Wagoneer,Series I,4WD
2022,Jeep,Cherokee,North,AWD
2022,Jeep,Cherokee,Altitude,AWD
2022,Jeep,Grand Wagoneer,Series II,4WD
2022,Jeep,Grand Wagoneer,Series III,4WD
2022,Jeep,Grand Cherokee,Summit Reserve 4xe,4WD
2022,Jeep,Grand Cherokee,Summit,4WD
2022,Jeep,Grand Cherokee,Summit,RWD
2022,Jeep,Grand Cherokee,Summit 4xe,4WD
2022,Jeep,Grand Cherokee,Summit Reserve,4WD
2022,Jeep,Grand Cherokee,Trailhawk,4WD
2022,Jeep,Grand Cherokee,Laredo,RWD
2022,Jeep,Grand Cherokee,Laredo,4WD
2022,Jeep,Grand Cherokee,4xe,4WD
2022,Jeep,Grand Cherokee,Overland,RWD
2022,Jeep,Grand Cherokee,Overland,4WD
2022,Jeep,Grand Cherokee,Limited,RWD
2022,Jeep,Grand Cherokee,Limited,4WD
2022,Jeep,Compass,Red,AWD
2022,Jeep,Compass,Limited,FWD
2022,Jeep,Compass,Limited,AWD
2022,Jeep,Compass,Sport,FWD
2022,Jeep,Compass,Sport,AWD
2022,Jeep,Compass,High Altitude,AWD
2022,Jeep,Compass,Latitude Lux,AWD
2022,Jeep,Compass,North,AWD
2022,Jeep,Compass,Latitude,FWD
2022,Jeep,Compass,Latitude,AWD
2022,Jeep,Compass,Altitude,FWD
2022,Jeep,Compass,Altitude,AWD
2022,Jeep,Grand Cherokee WK,Limited X,4WD
2022,Jeep,Grand Cherokee WK,Laredo E,RWD
2022,Jeep,Grand Cherokee WK,Laredo E,AWD
2022,Jeep,Grand Cherokee WK,Laredo E,4WD
2022,Jeep,Grand Cherokee WK,Laredo,4WD
2022,Jeep,Grand Cherokee WK,Laredo,AWD
2022,Jeep,Grand Cherokee WK,Laredo X,RWD
2022,Jeep,Grand Cherokee WK,Laredo X,AWD
2022,Jeep,Grand Cherokee WK,Laredo X,4WD
2022,Jeep,Grand Cherokee WK,Altitude,4WD
2022,Jeep,Cherokee,X,AWD
2022,Jeep,Grand Cherokee,Trailhawk 4xe,4WD
2022,Jeep,Grand Cherokee,Altitude,RWD
2022,Jeep,Grand Cherokee,Altitude,4WD
2022,Hyundai,Sonata,SE,FWD
2022,Hyundai,Sonata,SEL Plus,FWD
2022,Jeep,Grand Cherokee,Overland 4xe,4WD
2022,Hyundai,Tucson,Limited Hybrid,AWD
2022,Hyundai,Tucson,XRT,FWD
2022,Hyundai,Tucson,XRT,AWD
2022,Hyundai,Veloster N,Base,FWD
2022,Hyundai,Santa Cruz,Ultimate,AWD
2022,Hyundai,Kona N,Base,FWD
2022,Alfa Romeo,Stelvio,Quadrifoglio,AWD
2022,Hyundai,Accent,SEL,FWD
2022,Hyundai,Accent,SE,FWD
2022,Jaguar,I-Pace,HSE,AWD
2022,Hyundai,Accent,Limited,FWD
2022,Hyundai,Ioniq,Hybrid SEL,FWD
2022,Jaguar,XF,S,RWD
2022,Jaguar,F-Pace,SVR,AWD
2022,Alfa Romeo,Stelvio,Sprint,RWD
2022,Alfa Romeo,Stelvio,Sprint,AWD
2022,Jaguar,F-Pace,R-Dynamic S,AWD
2022,Jaguar,XF,SE,RWD
2022,Jaguar,F-Pace,S,AWD
2022,Jaguar,XF,R-Dynamic SE,AWD
2022,Alfa Romeo,Stelvio,TI,AWD
2022,Hyundai,Santa Cruz,SEL Premium,AWD
2022,Jaguar,F-Pace,Base,AWD
2022,Hyundai,Santa Cruz,Preferred,AWD
2022,Alfa Romeo,Stelvio,Veloce,AWD
2022,Hyundai,Santa Cruz,SE,FWD
2022,Hyundai,Santa Cruz,SE,AWD
2022,Hyundai,Santa Cruz,SEL,FWD
2022,Hyundai,Santa Cruz,SEL,AWD
2022,Hyundai,Ioniq 5,SE,RWD
2022,Hyundai,Ioniq 5,SE,AWD
2022,Hyundai,Ioniq 5,SEL,RWD
2022,Hyundai,Ioniq 5,SEL,AWD
2022,Hyundai,Ioniq 5,SE Standard Range,RWD
2022,Hyundai,Ioniq 5,Preferred Long Range,RWD
2022,Hyundai,Ioniq 5,Preferred Long Range,AWD
2022,Hyundai,Santa Cruz,Limited,AWD
2022,Hyundai,Ioniq 5,Limited,AWD
2022,Hyundai,Ioniq 5,Limited,RWD
2022,Hyundai,Tucson,Ultimate Plug-In Hybrid,AWD
2022,Hyundai,Tucson,Luxury Plug-In Hybrid,AWD
2022,Hyundai,Tucson,SE,FWD
2022,Hyundai,Tucson,SE,AWD
2022,Hyundai,Ioniq 5,Preferred,AWD
2022,Hyundai,Ioniq 5,Preferred,RWD
2022,Hyundai,Tucson,Limited Plug-In Hybrid,AWD
2022,Hyundai,Tucson,Blue Hybrid,AWD
2022,Hyundai,Tucson,SEL Convenience Hybrid,AWD
2022,Hyundai,Tucson,Urban,AWD
2022,Hyundai,Tucson,Essential,AWD
2022,Hyundai,Tucson,Essential,FWD
2022,Hyundai,Tucson,Luxury Hybrid,AWD
2022,Hyundai,Tucson,Preferred,FWD
2022,Hyundai,Tucson,Preferred,AWD
2022,Hyundai,Tucson,Limited,FWD
2022,Hyundai,Tucson,Limited,AWD
2022,Hyundai,Tucson,SEL,AWD
2022,Hyundai,Tucson,SEL,FWD
2022,Hyundai,Tucson,N Line,FWD
2022,Hyundai,Tucson,N Line,AWD
2022,Hyundai,Tucson,SEL Plug-In Hybrid,AWD
2022,Hyundai,Tucson,Ultimate Hybrid,AWD
2022,Hyundai,Ioniq,Hybrid Essential,FWD
2022,Hyundai,Ioniq,Plug-In Hybrid Essential,FWD
2022,Hyundai,Ioniq,Hybrid Preferred,FWD
2022,Hyundai,Ioniq,Plug-In Hybrid Preferred,FWD
2022,Hyundai,Ioniq,Plug-In Hybrid SEL,FWD
2022,Hyundai,Ioniq,Plug-In Hybrid SE,FWD
2022,Hyundai,Ioniq,Hybrid SE,FWD
2022,Hyundai,Ioniq,Hybrid Blue,FWD
2022,Hyundai,Ioniq,Plug-In Hybrid Limited,FWD
2022,Hyundai,Ioniq,Hybrid Ultimate,FWD
2022,Hyundai,Sonata,Hybrid Blue,FWD
2022,Hyundai,Sonata,Sport,FWD
2022,Hyundai,Sonata,Preferred,FWD
2022,Hyundai,Ioniq,Hybrid Limited,FWD
2022,Hyundai,Sonata,Limited,FWD
2022,Hyundai,Sonata,N Line,FWD
2022,Hyundai,Sonata,Luxury,FWD
2022,Hyundai,Sonata,SEL,FWD
2022,Hyundai,Ioniq,Plug-In Hybrid Ultimate,FWD
2022,Hyundai,Sonata,Hybrid Limited,FWD
2022,Hyundai,Sonata,Hybrid Ultimate,FWD
2022,Hyundai,Sonata,Hybrid SEL,FWD
2022,Chevrolet,Silverado 3500 HD Dually,LTZ,RWD
2022,Chevrolet,Silverado 3500 HD Dually,LTZ,4WD
2022,Jaguar,F-Type,R,AWD
2022,Chevrolet,Silverado 3500 HD Dually,WT,RWD
2022,Chevrolet,Silverado 3500 HD Dually,WT,4WD
2022,Jaguar,F-Type,R-Dynamic,AWD
2022,Chevrolet,Trax,LS,FWD
2022,Chevrolet,Trax,LS,AWD
2022,Chevrolet,Trailblazer,RS,FWD
2022,Chevrolet,Trailblazer,RS,AWD
2022,Chevrolet,Blazer,Premier,FWD
2022,Chevrolet,Blazer,Premier,AWD
2022,Chevrolet,Silverado 1500,ZR2,4WD
2022,Chevrolet,Bolt EUV,LT,FWD
2022,Chevrolet,Silverado 1500,LT,RWD
2022,Chevrolet,Silverado 1500,LT,4WD
2022,Chevrolet,Colorado,WT,RWD
2022,Chevrolet,Colorado,WT,4WD
2022,Chevrolet,Bolt EUV,Premier,FWD
2022,Chevrolet,Colorado,LT,RWD
2022,Chevrolet,Colorado,LT,4WD
2022,Chevrolet,Tahoe,Z71,4WD
2022,Chevrolet,Spark,ACTIV,FWD
2022,Chevrolet,Colorado,ZR2,4WD
2022,Chevrolet,Spark,LS,FWD
2022,Chevrolet,Traverse,High Country,4WD
2022,Chevrolet,Traverse,High Country,FWD
2022,Chevrolet,Traverse,True North,4WD
2022,Chevrolet,Traverse,Premier,FWD
2022,Chevrolet,Traverse,Premier,4WD
2022,Chevrolet,Corvette,Stingray,RWD
2022,Chevrolet,Traverse,RS,FWD
2022,Chevrolet,Traverse,RS,4WD
2022,Chevrolet,Traverse,LT,FWD
2022,Chevrolet,Traverse,LT,4WD
2022,Chevrolet,Traverse,LS,FWD
2022,Chevrolet,Traverse,LS,4WD
2022,Chevrolet,Express 3500,LS,RWD
2022,Chevrolet,Express 3500,Base,RWD
2022,Chevrolet,Colorado,Z71,RWD
2022,Chevrolet,Colorado,Z71,4WD
2022,Chevrolet,Express 3500,LT,RWD
2022,Chevrolet,Spark,LT,FWD
2022,Chevrolet,Tahoe,Premier,RWD
2022,Chevrolet,Tahoe,Premier,4WD
2022,Chevrolet,Tahoe,LS,RWD
2022,Chevrolet,Tahoe,LS,4WD
2022,Chevrolet,Tahoe,PPV,RWD
2022,Chevrolet,Tahoe,PPV,4WD
2022,Chevrolet,Tahoe,LT,RWD
2022,Chevrolet,Tahoe,LT,4WD
2022,Chevrolet,Tahoe,High Country,RWD
2022,Chevrolet,Tahoe,High Country,4WD
2022,Chevrolet,Tahoe,SSV,4WD
2022,Chevrolet,Tahoe,SSV,RWD
2022,Chevrolet,Tahoe,RST,RWD
2022,Chevrolet,Tahoe,RST,4WD
2022,Chevrolet,Malibu,LS,FWD
2022,Chevrolet,Tahoe,Commercial,RWD
2022,Chevrolet,Tahoe,Commercial,4WD
2022,Chevrolet,Malibu,RS,FWD
2022,Chevrolet,Malibu,Premier,FWD
2022,Chevrolet,Malibu,LT,FWD
2022,Chevrolet,Silverado 1500,Custom Trail Boss,4WD
2022,Chevrolet,Silverado 1500,High Country,RWD
2022,Chevrolet,Silverado 1500,High Country,4WD
2022,Chevrolet,Silverado 1500,Custom,RWD
2022,Chevrolet,Silverado 1500,Custom,4WD
2022,Chevrolet,Silverado 1500,RST,RWD
2022,Chevrolet,Silverado 1500,RST,4WD
2022,Chevrolet,Suburban,Premier,RWD
2022,Chevrolet,Suburban,Premier,4WD
2022,Chevrolet,Silverado 1500,WT,RWD
2022,Chevrolet,Silverado 1500,WT,4WD
2022,Chevrolet,Suburban,LT,RWD
2022,Chevrolet,Suburban,LT,4WD
