Name,Location,Speciality,E-mail Address,Website,Facebook,Instagram,No. Of Products,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16
DR FREEZE - CoolSculpting Expert,"531 ENCINITAS BLVD. UNIT 105-400, ENCINITAS, CA 92024",MEDICAL_SPA,team@drsculpt.com,https://www.drfreeze.com/,,,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,,
"Aethos – Coolspa – David P. Rapaport, MD, FACS","905 5th Avenue Suite 1C, New York, NY 10021",PLASTIC_SURGERY,office@drrapaport.com,https://www.parkavenueplasticsurgeon.com,https://www.facebook.com/parkavenueplasticsurgeon/,@rapaportplasticsurgery,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
"Aethos – Coolspa – David P. Rapaport, MD, FACS","103 5th Avenue Floor 3, New York, NY 10003",PLASTIC_SURGERY,concierge@coolspa.com,https://www.coolspa.com/,https://www.facebook.com/CoolspaNY,@coolspanyc,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
DR FREEZE - CoolSculpting Expert,"166 S SOLANA HILLS DR STE 17, SOLANA BEACH, CA 92075",OTHER,team@drsculpt.com,https://www.drfreeze.com/,,,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,,
LaserAway,"35 E 19TH ST, NEW YORK, NY 10003",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/new-york-city-flatiron/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
DERMACARE MEDICAL AESTHETICS CARLSBAD,"6260 EL CAMINO REAL STE 204, CARLSBAD, CA 92009",MEDICAL_SPA,communications@dermacaresandiego.com,https://www.dermacaresandiego.com/,https://www.facebook.com/DermacareSanDiego,@dermacaremedicalspa,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,
LaserAway,"725 RIVER RD STE 25, EDGEWATER, NJ 07020",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/nj/edgewater/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
LaserAway,"3607 30TH AVE, ASTORIA, NY 11103",,contact@laseraway.com,https://www.laseraway.com/locations/ny/astoria/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
TRIFECTA MED SPA 57,"200 W 57TH ST STE 1107, NEW YORK, NY 10019",MEDICAL_SPA,57@trifectamedspanyc.com,https://www.trifectamedspanyc.com,https://www.facebook.com/trifectamedspanyc,@trifectamedspa,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,
NEW YORK PLASTIC SURGICAL GROUP & DEEP BLUE MED SPA,"1040 PARK AVE, NEW YORK, NY 10028",OTHER,deepblue@lipsg.com,https://www.deepbluemedspa.com/,https://www.facebook.com/deepbluemedspa/,@deepbluemedspa,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
THE PLASTIC SURGERY GROUP,"37 N FULLERTON AVE, MONTCLAIR, NJ 07042",,dsiljanovski@psg1.com,https://www.plasticsurgerygroupnewjersey.com,,@nj_psg,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,
Studio Esthetique Skin & Laser Center,"2600 NETHERLAND AVE STE 104, BRONX, NY 10463",MEDICAL_SPA,info@studioesthetique.com,https://studioesthetique.com/,https://www.facebook.com/studioesthetique/,@studioesthetique,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,
LaserAway,"32 S DEAN ST, ENGLEWOOD, NJ 07631",,contact@laseraway.com,https://www.laseraway.com/locations/nj/englewood/?utm_source=alle+directory&utm_medium=website+link,http://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
Moradi MD,"2023 W VISTA WAY STE F, VISTA, CA 92083",MEDICAL_SPA,info@moradimd.com,https://www.moradimd.com,https://www.facebook.com/moradimd,@moradimd,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,
SKINNEY Medspa Saks Fifth Ave,"611 5TH AVE FL 2, NEW YORK, NY 10022",OTHER,customerservice@skinneymedspa.com,https://www.skinneymedspa.com/coolsculpting/,,@skinneymedspa,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,,,
Aspire Medical Aesthetics - EUGENE J LIU MD,"888 PARK AVE OFC 1D, NEW YORK, NY 10075",OTHER,info@AspireMedAesthetics.com,https://aspiremedaesthetics.com,,@aspiremedaesthetics,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,,
LaserAway,"317 W 13TH ST, NEW YORK, NY 10014",MEDICAL_SPA,contact@laseraway.com,https://www.laseraway.com/locations/ny/meatpacking/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
SKINNEY Medspa ,"125 5TH AVE FL 2, NEW YORK, NY 10003",OTHER,customerservice@skinneymedspa.com,https://www.skinneymedspa.com/coolsculpting/,,@skinneymedspa,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,,,
SHERYL CLARK MD,"109 E 61ST ST, NEW YORK, NY 10065",,,https://sherylclarkmd.com/?utm_source=gmb,,@md_skinscience,5 Products,BOTOX® Cosmetic (onabotulinumtoxinA),KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® VOLUMA XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,,,
SAM SPERON MD,"7157 W HOWARD ST, NILES, IL 60714",,info@prplastic.com,https://www.prplastic.com,https://www.facebook.com/DrSperonPlasticSurgery,@drsperonplasticsurgery,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,
Wrinkle Fairy Liposuction and Cosmetic Surgery Inst,"106 E OAK ST FL 3, CHICAGO, IL 60611",PLASTIC_SURGERY,info@lipodoc.com,https://www.lipodoc.com,https://www.facebook.com/lipodoc,@wrinklefairy,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
LaserAway,"1430 2ND AVE, NEW YORK, NY 10021",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/new-york-city-upper-east-side/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
Pure Medical Spa Skokie ,"4801 GOLF RD STE 200, SKOKIE, IL 60077",MEDICAL_SPA,Pure@puremedicalspa.us,https://www.puremedicalspa.us/,https://www.facebook.com/puremedicalspachicago,@puremedicalboutique,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
LaserAway,"820 DAVIS ST STE 103, EVANSTON, IL 60201",MEDICAL_SPA,contact@laseraway.com,https://www.laseraway.com/locations/il/evanston/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
LaserAway,"666 N WELLS ST, CHICAGO, IL 60654",,contact@laseraway.com,https://www.laseraway.com/locations/il/chicago-river-north/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
METROPOLITAN DERMATOLOGY,"1324 VICTORY BLVD, STATEN ISLAND, NY 10301",DERMATOLOGY,admin@metropolitanderm.com,https://metropolitanderm.com/,https://www.facebook.com/metropolitandermatology,@metroderm,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,
TRIFECTA MED SPA PARK AVENUE,"30 E 60TH ST RM 2503, NEW YORK, NY 10022",MEDICAL_SPA,pa@trifectamedspanyc.com,https://trifectamedspanyc.com,https://www.facebook.com/trifectamedspanyc,@trifectamedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,CoolTone®,,,,
LaserAway,"2780 BROADWAY, NEW YORK, NY 10025",MEDICAL_SPA,contact@laseraway.com,https://www.laseraway.com/locations/ny/morningside-heights/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
LISA J PETERS MD SC,"7236 MADISON ST, FOREST PARK, IL 60130",PLASTIC_SURGERY,info@psochicago.com,https://www.plasticsurgeryofchicago.com,,@dr.lisapeters  ,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),Natrelle® Breast Implants®,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,,
LaserAway,"2032 N HALSTED ST SPC B, CHICAGO, IL 60614",,contact@laseraway.com,https://www.laseraway.com/locations/il/lincoln-park/?utm_source=alle+directory&utm_medium=website+link,http://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
It's A Secret Med Spa - Fulton Market,"945 W FULTON MARKET, CHICAGO, IL 60607",MEDICAL_SPA,info@secretmedspa.com,https://secretmedspa.com,https://www.facebook.com/Itsasecretmedspa,@itsasecretmedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
New Image Works,"1350 N WELLS ST STE A, CHICAGO, IL 60610",MEDICAL_SPA,info@newimageworks.com,https://newimageworks.com/,https://www.facebook.com/newimageworkschicago,@newimageworks,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,
Wrinkle Fairy Liposuction and Cosmetic Surgery Inst,"1S365 Summit Ave, Oakbrook Terrace, IL 60181",PLASTIC_SURGERY,info@lipodoc.com,https://www.lipodoc.com,https://www.facebook.com/lipodoc/,@wrinklefairy,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
Advanced Dermatology,"716 VERNON AVE, GLENCOE, IL 60022",DERMATOLOGY,info@advdermatology.com,https://www.advdermatology.com,https://www.facebook.com/advdermatology,@advdermatology,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,,
LaserAway,"1953 W WABANSIA AVE, CHICAGO, IL 60622",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/il/chicago/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
LaserAway,"1036 WILLOW RD STE G, NORTHBROOK, IL 60062",,contact@laseraway.com,https://www.laseraway.com/locations/il/chicago-northbrook/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
ROMA FRANZIA MD,"542 LINCOLN AVE, WINNETKA, IL 60093",,drfranzia@gmail.com,https://www.faceforwardamedicalspa.com,https://www.facebook.com/faceforwardamedicalspa/,@faceforwardmedicalspa,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,CoolTone®,,,
Danuta T Kowalski MD,"17W506 22ND ST, OAKBROOK TERRACE, IL 60181",,pure@puremedicalspa.us,https://www.puremedicalspa.us/,https://www.facebook.com/puremedicalspachicago,@puremedicalboutique,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
CONTOURS OF HINSDALE  Christopher Olson MD,"111 W CHICAGO AVE STE 200, HINSDALE, IL 60521",MEDICAL_SPA,info@contoursofhinsdale.com,https://contoursofhinsdale.com,https://www.facebook.com/contoursofhinsdale/,@contoursofhinsdale,2 Products,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,,,,,,
DANUTA T KOWALSKI MD,"875 N DEARBORN ST, CHICAGO, IL 60610",MEDICAL_SPA,pure@puremedicalspa.us,https://www.puremwdicalspa.us,https://www.facebook.com/puremedicalspachicago,@Puremedicalboutique,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
Greenwich Medical Spa,"95 VER VALEN ST, CLOSTER, NJ 07624",OTHER,closter@greenwichmedicalspa.com,https://www.greenwichmedicalspa.com/,https://www.facebook.com/GreenwichMedSpa/,@greenwichmedspa,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
LaserAway,"1595 NORTHERN BLVD, MANHASSET, NY 11030",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/manhasset/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
Advanced Dermatology,"716 VERNON AVE STE A, GLENCOE, IL 60022",DERMATOLOGY,info@advdermatology.com,https://www.advdermatology.com/,,@advdermatology,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
DIANA M PORTILLA MD,"165 E STATE RT 4, PARAMUS, NJ 07652",,hello@slatemedspa.com,https://slatemedspa.com,https://www.facebook.com/slatemedspa,@slatemedspa,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
LaserAway,"932 OLD COUNTRY RD, GARDEN CITY, NY 11530",,contact@laseraway.com,https://www.laseraway.com/locations/ny/garden-city/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
New Image Works,"3633 W LAKE AVE STE 303, GLENVIEW, IL 60026",MEDICAL_SPA,info@newimageworks.com,https://newimageworks.com,https://www.facebook.com/newimageworks1,@tatiana_newimageworks,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,,
